시군구,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,해제사유발생일
서울특별시 강동구 고덕동,고덕그라시움,84.244,202101,3,166800 ,6,2019,고덕로 333,20210308
서울특별시 강동구 고덕동,고덕그라시움,84.046,202101,10,163000 ,9,2019,고덕로 333,
서울특별시 강동구 고덕동,고덕그라시움,84.046,202101,11,180000 ,29,2019,고덕로 333,
서울특별시 강동구 고덕동,고덕그라시움,84.244,202101,16,163000 ,22,2019,고덕로 333,
서울특별시 강동구 고덕동,고덕그라시움,84.24,202102,8,176000 ,12,2019,고덕로 333,
서울특별시 강동구 고덕동,고덕그라시움,73.566,202103,1,160000 ,25,2019,고덕로 333,
서울특별시 강동구 고덕동,고덕그라시움,84.244,202103,8,160000 ,6,2019,고덕로 333,
서울특별시 강동구 고덕동,고덕그라시움,84.244,202103,25,177000 ,21,2019,고덕로 333,
서울특별시 강동구 고덕동,고덕래미안 힐스테이트아파트,84.83,202101,2,165000 ,15,2016,아리수로50길 50,
서울특별시 강동구 고덕동,고덕래미안 힐스테이트아파트,84.9,202101,4,160500 ,9,2016,아리수로50길 50,
서울특별시 강동구 고덕동,고덕래미안 힐스테이트아파트,84.94,202101,9,172000 ,24,2016,아리수로50길 50,
서울특별시 강동구 고덕동,고덕래미안 힐스테이트아파트,84.88,202101,13,159500 ,5,2016,아리수로50길 50,
서울특별시 강동구 고덕동,고덕래미안 힐스테이트아파트,72.02,202101,18,144700 ,11,2016,아리수로50길 50,
서울특별시 강동구 고덕동,고덕래미안 힐스테이트아파트,84.88,202101,19,155000 ,22,2016,아리수로50길 50,
서울특별시 강동구 고덕동,고덕래미안 힐스테이트아파트,84.74,202101,24,170000 ,9,2016,아리수로50길 50,
서울특별시 강동구 고덕동,고덕래미안 힐스테이트아파트,84.9,202103,20,158000 ,14,2016,아리수로50길 50,
서울특별시 강동구 고덕동,배재현대,84.9,202101,16,135000 ,10,1995,고덕로61길 37,
서울특별시 강동구 고덕동,배재현대,84.9,202101,30,132000 ,21,1995,고덕로61길 37,
서울특별시 강동구 고덕동,배재현대,84.9,202102,6,138500 ,19,1995,고덕로61길 37,
서울특별시 강동구 고덕동,아남1,84.91,202101,30,126500 ,13,1996,양재대로 1706,
서울특별시 강동구 고덕동,아남1,78.3,202102,22,111500 ,13,1996,양재대로 1706,
서울특별시 강동구 고덕동,아남1,84.91,202102,22,118700 ,6,1996,양재대로 1706,
서울특별시 강동구 고덕동,아남1,84.91,202102,25,125000 ,5,1996,양재대로 1706,
서울특별시 강동구 고덕동,아남1,78.3,202102,27,112000 ,10,1996,양재대로 1706,
서울특별시 강동구 길동,e편한세상강동에코포레,84.99,202101,15,130000 ,6,2020,천중로 253,
서울특별시 강동구 길동,강동LG자이,84.88,202102,27,118500 ,1,2003,천호대로 1239,
서울특별시 강동구 길동,강동LG자이,84.88,202103,11,131900 ,19,2003,천호대로 1239,
서울특별시 강동구 길동,강동역에스케이허브,84.94,202101,5,79000 ,22,2006,천호대로 1107,
서울특별시 강동구 길동,강동역에스케이허브,84.94,202103,20,84000 ,11,2006,천호대로 1107,
서울특별시 강동구 길동,강동한신휴플러스,77.82,202101,9,67400 ,9,2006,진황도로 99,
서울특별시 강동구 길동,강동한신휴플러스,84.98,202101,18,73800 ,9,2006,진황도로 99,
서울특별시 강동구 길동,강동한신휴플러스,84.98,202101,25,67300 ,7,2006,진황도로 99,
서울특별시 강동구 길동,강동한신휴플러스,84.61,202102,24,72000 ,4,2006,진황도로 99,
서울특별시 강동구 길동,광남캐스빌(247-0),84.43,202101,18,73500 ,8,2006,진황도로 123,
서울특별시 강동구 길동,광남캐스빌(247-0),84.44,202103,13,75000 ,8,2006,진황도로 123,
서울특별시 강동구 길동,광남캐스빌(389-9),84.51,202102,20,65500 ,6,2005,천중로44길 75,
서울특별시 강동구 길동,길동우성,84.75,202101,22,96000 ,1,1994,천호대로193길 37,
서울특별시 강동구 길동,길동우성,84.75,202101,30,100000 ,18,1994,천호대로193길 37,
서울특별시 강동구 길동,길동우성,84.75,202102,1,105000 ,17,1994,천호대로193길 37,
서울특별시 강동구 길동,길동우성,84.75,202102,20,98500 ,16,1994,천호대로193길 37,
서울특별시 강동구 길동,길동우성,84.75,202102,20,106000 ,12,1994,천호대로193길 37,
서울특별시 강동구 길동,길동우성,84.75,202103,9,106000 ,9,1994,천호대로193길 37,
서울특별시 강동구 길동,다성이즈빌,70.17,202103,9,59000 ,7,2003,천중로40길 12,
서울특별시 강동구 길동,다성이즈빌(324-6),84.93,202103,12,55000 ,7,2005,양재대로126길 49,
서울특별시 강동구 길동,동서울오네뜨,62.39,202101,15,60000 ,12,2009,양재대로124길 32,
서울특별시 강동구 길동,동서울오네뜨,74.05,202103,2,69000 ,10,2009,양재대로124길 32,
서울특별시 강동구 길동,동심훼밀리,82.18,202103,23,59000 ,1,2002,천중로38가길 32,
서울특별시 강동구 길동,삼익세라믹,84.85,202101,11,85000 ,4,1992,천호대로199길 40,
서울특별시 강동구 길동,삼익세라믹,84.85,202101,15,43500 ,2,1992,천호대로199길 40,
서울특별시 강동구 길동,삼익파크맨션,72.89,202102,23,102000 ,3,1982,명일로 293,
서울특별시 강동구 길동,삼익파크맨션,63.32,202103,11,89000 ,9,1982,명일로 286,
서울특별시 강동구 길동,신동아,61.12,202102,3,90500 ,1,1983,천중로 264,
서울특별시 강동구 길동,신동아,60.42,202103,30,72000 ,8,1983,천중로 264,
서울특별시 강동구 길동,신동아4,81.2,202101,23,69800 ,3,1999,명일로 260,
서울특별시 강동구 길동,에스엠이로빌,80.53,202102,20,64000 ,5,2004,천중로48길 27,
서울특별시 강동구 길동,에이치비골드빌(102동),64.19,202103,1,66000 ,13,2004,성안로 172,
서울특별시 강동구 길동,에이치비골드빌(102동),64.19,202103,10,62000 ,10,2004,성안로 172,
서울특별시 강동구 길동,예다움,79.25,202103,3,58500 ,3,2004,천중로49길 11,
서울특별시 강동구 길동,예전이룸1차,76.57,202103,3,67000 ,3,2004,양재대로110길 28,
서울특별시 강동구 길동,예전이룸1차,71.49,202103,6,63000 ,4,2004,양재대로110길 28,
서울특별시 강동구 길동,예전이룸1차,71.49,202103,10,66700 ,6,2004,양재대로110길 28,
서울특별시 강동구 길동,장인이즈빌,72.77,202101,25,65500 ,5,2004,천중로50길 11-12,
서울특별시 강동구 길동,하나플러스,84.7,202101,22,75500 ,9,2004,양재대로112길 77,
서울특별시 강동구 길동,한빛골드빌1차,72.41,202102,22,73500 ,7,2001,성안로 176,
서울특별시 강동구 길동,한솔브리즈,84.89,202103,2,69300 ,13,2004,천호대로173길 50,
서울특별시 강동구 길동,한솔브리즈,84.89,202103,8,70000 ,13,2004,천호대로173길 50,
서울특별시 강동구 길동,현대1,84.96,202103,15,100000 ,15,1996,천호대로 1231,
서울특별시 강동구 길동,형인허브빌아파트,83.73,202102,6,71800 ,10,2005,천호대로197길 84,
서울특별시 강동구 길동,효성노바,64.22,202101,25,47000 ,7,2003,천중로49길 20,
서울특별시 강동구 둔촌동,KNP주상복합1,75.53,202101,29,55600 ,6,2002,진황도로 145,
서울특별시 강동구 둔촌동,KNP주상복합1,84.54,202102,28,57000 ,3,2002,진황도로 145,
서울특별시 강동구 둔촌동,광남캐스빌103동,84.75,202102,18,90000 ,3,2004,양재대로102길 11,
서울특별시 강동구 둔촌동,둔촌푸르지오,84.92,202101,13,139000 ,18,2010,명일로 172,
서울특별시 강동구 둔촌동,둔촌푸르지오,84.92,202101,24,134000 ,2,2010,명일로 172,
서울특별시 강동구 둔촌동,라이프101동(544)102동(544-1),79.53,202103,4,79000 ,2,1993,풍성로65길 21,
서울특별시 강동구 둔촌동,신동아파밀리에,66.96,202101,4,108000 ,5,2002,양재대로96길 79,
서울특별시 강동구 둔촌동,신성둔촌미소지움1,84.86,202103,11,120000 ,5,1998,명일로 102,
서울특별시 강동구 둔촌동,아인리베,83.82,202101,19,82500 ,10,2005,양재대로 1404-10,
서울특별시 강동구 둔촌동,초원동아,84.34,202101,12,95000 ,19,1997,동남로49길 60-5,
서울특별시 강동구 둔촌동,초원동아,84.34,202102,1,96000 ,10,1997,동남로49길 60-5,
서울특별시 강동구 둔촌동,초원동아,84.34,202102,27,99000 ,13,1997,동남로49길 60-5,
서울특별시 강동구 둔촌동,프라자,83.4,202101,16,101900 ,1,1984,천호대로 1240,
서울특별시 강동구 둔촌동,프라자,83.4,202102,17,108700 ,5,1984,천호대로 1240,
서울특별시 강동구 둔촌동,한솔솔파크,84.49,202101,20,99700 ,5,2003,천호대로198길 36,
서울특별시 강동구 둔촌동,한솔솔파크,84.49,202103,6,93000 ,7,2003,천호대로198길 36,
서울특별시 강동구 둔촌동,현대1차아파트,84.36,202101,9,130000 ,7,1984,동남로49길 57,
서울특별시 강동구 둔촌동,현대2,79.79,202101,26,113000 ,5,1988,풍성로65길 34,
서울특별시 강동구 둔촌동,현대3,79.99,202101,15,105000 ,11,1988,진황도로 211,
서울특별시 강동구 둔촌동,현대3,69.3,202102,27,96300 ,3,1988,진황도로 211,
서울특별시 강동구 둔촌동,현대3,69.3,202103,11,89200 ,4,1988,진황도로 211,
서울특별시 강동구 둔촌동,현대4,84.94,202102,2,105000 ,7,1996,진황도로61길 7,
서울특별시 강동구 둔촌동,현대4,84.94,202103,17,100000 ,7,1996,진황도로61길 7,
서울특별시 강동구 명일동,고덕주공9,83.52,202101,21,135900 ,5,1985,상암로 251,
서울특별시 강동구 명일동,고덕주공9,83.52,202102,3,138000 ,2,1985,상암로 251,
서울특별시 강동구 명일동,고덕주공9,83.21,202103,25,143500 ,8,1985,상암로 251,
서울특별시 강동구 명일동,명일엘지,84.9,202101,9,98800 ,6,1999,상암로51길 54,
서울특별시 강동구 명일동,명일엘지,84.9,202101,14,96200 ,3,1999,상암로51길 61,
서울특별시 강동구 명일동,명일엘지,84.9,202101,14,96200 ,3,1999,상암로51길 61,
서울특별시 강동구 명일동,명일엘지,84.9,202101,18,108000 ,2,1999,상암로51길 61,
서울특별시 강동구 명일동,명일엘지,84.9,202102,15,110000 ,21,1999,상암로51길 61,
서울특별시 강동구 명일동,명일엘지,84.9,202103,13,115000 ,4,1999,상암로51길 61,
서울특별시 강동구 명일동,명일우성,84.93,202101,15,146500 ,5,1986,고덕로62길 76,
서울특별시 강동구 명일동,삼익가든,82.45,202101,18,129800 ,7,1984,상암로 224,
서울특별시 강동구 명일동,삼익가든,82.45,202101,21,129500 ,5,1984,상암로 224,
서울특별시 강동구 명일동,삼익가든,66.87,202102,16,108000 ,10,1984,상암로 225,
서울특별시 강동구 명일동,삼익가든,66.87,202103,2,105000 ,1,1984,상암로 224,
서울특별시 강동구 명일동,삼익그린2차,66.87,202101,8,126000 ,6,1983,고덕로 210,
서울특별시 강동구 명일동,삼익그린2차,84.755,202101,9,150000 ,9,1983,고덕로 210,
서울특별시 강동구 명일동,삼익그린2차,66.87,202101,9,116000 ,3,1983,고덕로 210,
서울특별시 강동구 명일동,삼익그린2차,66.87,202102,23,129000 ,14,1983,고덕로 210,
서울특별시 강동구 명일동,삼익그린2차,66.87,202102,27,130000 ,14,1983,고덕로 210,
서울특별시 강동구 명일동,삼익그린2차,66.87,202103,13,135000 ,4,1983,고덕로 210,
서울특별시 강동구 명일동,삼환,84.92,202103,6,132500 ,14,1992,고덕로62길 29,
서울특별시 강동구 명일동,신동아,81.07,202103,13,149000 ,10,1986,고덕로 240,
서울특별시 강동구 명일동,우성101동,84.59,202103,6,78000 ,1,2004,고덕로38길 34-9,
서울특별시 강동구 명일동,한양,84.92,202101,30,148000 ,5,1986,동남로71길 19,
서울특별시 강동구 명일동,한양,84.92,202103,11,147000 ,11,1986,동남로71길 19,
서울특별시 강동구 명일동,현대(명일),84.66,202101,26,92000 ,6,1988,양재대로134길 87,
서울특별시 강동구 명일동,현대(명일),84.66,202102,6,94300 ,15,1988,양재대로134길 87,
서울특별시 강동구 명일동,현대(명일),84.66,202103,10,96000 ,13,1988,양재대로134길 87,
서울특별시 강동구 상일동,고덕 롯데캐슬 베네루체,84.923,202101,18,139000 ,1,2019,상암로79길 88,
서울특별시 강동구 상일동,고덕 롯데캐슬 베네루체,84.923,202101,23,149500 ,4,2019,상암로79길 88,
서울특별시 강동구 상일동,고덕 롯데캐슬 베네루체,84.923,202102,6,155000 ,10,2019,상암로79길 88,
서울특별시 강동구 상일동,고덕 롯데캐슬 베네루체,84.923,202103,2,154700 ,14,2019,상암로79길 88,
서울특별시 강동구 상일동,고덕 롯데캐슬 베네루체,84.146,202103,3,145050 ,2,2019,상암로79길 88,
서울특별시 강동구 상일동,고덕 롯데캐슬 베네루체,84.923,202103,11,145123 ,2,2019,상암로79길 88,
서울특별시 강동구 상일동,고덕 롯데캐슬 베네루체,84.923,202103,13,158000 ,12,2019,상암로79길 88,
서울특별시 강동구 상일동,고덕리엔파크3단지,84.83,202103,12,120000 ,13,2011,상일로 74,
서울특별시 강동구 상일동,고덕센트럴아이파크,84.91,202101,9,147000 ,3,2019,고덕로80길 99,
서울특별시 강동구 상일동,고덕센트럴아이파크,84.91,202101,19,143000 ,2,2019,고덕로80길 99,
서울특별시 강동구 상일동,고덕센트럴아이파크,84.91,202101,23,161000 ,15,2019,고덕로80길 99,
서울특별시 강동구 상일동,고덕센트럴아이파크,74.88,202101,30,154000 ,12,2019,고덕로80길 99,
서울특별시 강동구 상일동,고덕센트럴아이파크,84.91,202102,4,158500 ,22,2019,고덕로80길 99,
서울특별시 강동구 상일동,고덕센트럴아이파크,84.91,202103,3,140000 ,1,2019,고덕로80길 99,
서울특별시 강동구 상일동,고덕숲아이파크,84.85,202101,6,152000 ,5,2018,고덕로80길 134,20210304
서울특별시 강동구 상일동,고덕숲아이파크,84.85,202101,23,145000 ,21,2018,고덕로80길 134,
서울특별시 강동구 상일동,고덕아르테온,84.97,202101,6,159000 ,14,2020,고덕로 360,
서울특별시 강동구 상일동,고덕아르테온,84.97,202101,7,160000 ,7,2020,고덕로 360,
서울특별시 강동구 상일동,고덕아르테온,84.97,202101,9,160000 ,12,2020,고덕로 360,
서울특별시 강동구 상일동,고덕아르테온,84.97,202101,11,163500 ,19,2020,고덕로 360,
서울특별시 강동구 상일동,고덕아르테온,84.97,202101,21,186500 ,12,2020,고덕로 360,20210223
서울특별시 강동구 상일동,고덕아르테온,84.94,202102,18,173000 ,25,2020,고덕로 360,
서울특별시 강동구 상일동,고덕아르테온,84.97,202102,19,159000 ,11,2020,고덕로 360,
서울특별시 강동구 상일동,고덕아르테온,84.97,202102,20,174000 ,12,2020,고덕로 360,
서울특별시 강동구 상일동,고덕아르테온,84.97,202102,23,186500 ,12,2020,고덕로 360,
서울특별시 강동구 상일동,고덕아르테온,84.97,202103,9,150000 ,4,2020,고덕로 360,
서울특별시 강동구 상일동,중앙하이츠,84.23,202101,10,109700 ,7,1992,구천면로 557,
서울특별시 강동구 성내동,광남캐스빌(448-5),84.64,202103,4,74500 ,10,2001,성안로 7-7,
서울특별시 강동구 성내동,광남캐스빌3,73.58,202101,8,65000 ,5,2004,성내로6가길 98,
서울특별시 강동구 성내동,늘조은,65.06,202102,7,54000 ,4,2003,천호대로176길 10-20,
서울특별시 강동구 성내동,동남2,84.13,202101,19,60200 ,1,2002,양재대로91나길 94,
서울특별시 강동구 성내동,둔촌역아치스톤(101동),84.94,202101,27,91000 ,1,2010,풍성로 203,
